0.0560,   0.0995,   2,   1.00e+25,   0.70,   0.25,   0.050,   0.050,   0.050,   0.050
31.3,   0.0995,   2,   1.00e+25,   0.70,   0.25,   0.050,   0.050,   0.050,   0.050
0.993,   0.0177,   7,   1.00e+25,   0.90,   0.20,   0.050,   0.050,   0.0,   0.0
31.3,   0.0995,   5,   1.00e+25,   0.90,   0.20,   0.050,   0.050,   0.0,   0.0
17.6,   0.0560,   7,   1.00e+25,   0.85,   0.20,   0.050,   0.050,   0.050,   0.050
0.314,   0.0315,   5,   1.00e+25,   0.85,   0.20,   0.050,   0.050,   0.050,   0.050
55.6,   0.0560,   3,   1.00e+25,   0.75,   0.20,   0.050,   0.050,   0.0,   0.0
9.91,   0.0995,   2,   1.00e+25,   0.75,   0.20,   0.050,   0.050,   0.050,   0.050
0.993,   0.00561,   3,   1.00e+25,   0.70,   0.20,   0.050,   0.050,   0.050,   0.050
0.0177,   0.0995,   2,   1.00e+25,   0.65,   0.20,   0.050,   0.050,   0.050,   0.050
17.6,   0.0560,   1,   1.00e+25,   0.45,   0.20,   0.050,   0.050,   0.050,   0.050
0.0560,   17.6,   5,   1.00e+25,   1.0,   0.15,   0.050,   0.050,   0.0,   0.0
0.993,   0.00178,   5,   1.00e+25,   0.85,   0.15,   0.050,   0.050,   0.0,   0.0
9.91,   0.0560,   2,   1.00e+25,   0.70,   0.15,   0.050,   0.050,   0.0,   0.0
0.559,   0.0315,   3,   1.00e+25,   0.65,   0.15,   0.050,   0.050,   0.0,   0.0
1.77,   0.00178,   3,   1.00e+25,   0.60,   0.15,   0.050,   0.050,   0.050,   0.050
0.993,   0.0177,   2,   1.00e+25,   0.50,   0.15,   0.050,   0.050,   0.0,   0.0
0.00316,   0.0560,   1,   1.00e+25,   0.30,   0.15,   0.050,   0.050,   0.050,   0.050
0.559,   0.0560,   7,   1.00e+25,   0.90,   0.10,   0.050,   0.050,   0.0,   0.0
0.177,   0.0315,   2,   1.00e+25,   0.55,   0.10,   0.050,   0.050,   0.0,   0.0
1.77,   0.00178,   2,   1.00e+25,   0.50,   0.10,   0.050,   0.050,   0.0,   0.0
55.6,   0.00316,   7,   1.00e+25,   0.95,   0.050,   0.050,   0.050,   0.0,   0.0
17.6,   0.00178,   7,   1.00e+25,   0.95,   0.050,   0.050,   0.050,   0.050,   0.050
1.77,   0.00561,   3,   1.00e+25,   0.55,   0.050,   0.050,   0.050,   0.0,   0.0
0.0560,   0.00561,   1,   1.00e+25,   0.10,   0.050,   0.050,   0.050,   0.0,   0.0
5.58,   0.00561,   1,   1.00e+25,   0.050,   0.050,   0.050,   0.050,   0.0,   0.0
3.14,   0.559,   1,   1.00e+25,   0.95,   0.85,   0.35,   0.0,   0.0,   0.0
0.559,   0.559,   2,   1.00e+25,   0.90,   0.80,   0.35,   0.0,   0.0,   0.0
0.314,   0.314,   1,   1.00e+25,   0.95,   0.70,   0.35,   0.0,   0.0,   0.0
0.559,   0.314,   1,   1.00e+25,   0.95,   0.65,   0.35,   0.0,   0.0,   0.0
17.6,   0.177,   1,   1.00e+25,   0.85,   0.50,   0.35,   0.0,   0.0,   0.0
0.0995,   0.993,   3,   1.00e+25,   1.0,   0.80,   0.30,   0.0,   0.0,   0.0
0.993,   0.177,   1,   1.00e+25,   0.85,   0.55,   0.30,   0.0,   0.0,   0.0
55.6,   0.177,   1,   1.00e+25,   0.80,   0.50,   0.30,   0.0,   0.0,   0.0
0.177,   17.6,   5,   1.00e+25,   1.0,   0.90,   0.25,   0.0,   0.0,   0.0
0.559,   0.559,   1,   1.00e+25,   1.0,   0.90,   0.25,   0.0,   0.0,   0.0
0.00100,   0.559,   1,   1.00e+25,   1.0,   0.75,   0.25,   0.0,   0.0,   0.0
0.177,   55.6,   5,   1.00e+25,   1.0,   0.75,   0.25,   0.0,   0.0,   0.0
0.993,   0.314,   1,   1.00e+25,   1.0,   0.70,   0.25,   0.0,   0.0,   0.0
55.6,   0.559,   1,   1.00e+25,   1.0,   0.70,   0.25,   0.0,   0.0,   0.0
0.0560,   0.559,   1,   1.00e+25,   0.90,   0.70,   0.25,   0.0,   0.0,   0.0
1.77,   0.559,   1,   1.00e+25,   0.80,   0.70,   0.25,   0.0,   0.0,   0.0
55.6,   0.559,   1,   1.00e+25,   0.90,   0.65,   0.25,   0.0,   0.0,   0.0
9.91,   0.314,   1,   1.00e+25,   0.85,   0.60,   0.25,   0.0,   0.0,   0.0
0.00316,   0.314,   1,   1.00e+25,   0.80,   0.55,   0.25,   0.0,   0.0,   0.0
0.0560,   0.314,   1,   1.00e+25,   0.85,   0.45,   0.25,   0.0,   0.0,   0.0
0.314,   0.0995,   1,   1.00e+25,   0.65,   0.45,   0.25,   0.0,   0.0,   0.0
0.0315,   0.0995,   1,   1.00e+25,   0.55,   0.45,   0.25,   0.0,   0.0,   0.0
0.314,   0.177,   1,   1.00e+25,   0.80,   0.40,   0.25,   0.0,   0.0,   0.0
0.314,   17.6,   5,   1.00e+25,   1.0,   0.85,   0.20,   0.0,   0.0,   0.0
0.559,   17.6,   5,   1.00e+25,   1.0,   0.85,   0.20,   0.0,   0.0,   0.0
0.00316,   0.993,   1,   1.00e+25,   0.90,   0.80,   0.20,   0.0,   0.0,   0.0
0.00998,   0.559,   1,   1.00e+25,   0.95,   0.75,   0.20,   0.0,   0.0,   0.0
0.0995,   0.559,   1,   1.00e+25,   0.80,   0.75,   0.20,   0.0,   0.0,   0.0
0.00561,   0.314,   1,   1.00e+25,   1.0,   0.70,   0.20,   0.0,   0.0,   0.0
0.00178,   0.314,   1,   1.00e+25,   0.90,   0.70,   0.20,   0.0,   0.0,   0.0
0.177,   31.3,   5,   1.00e+25,   1.0,   0.65,   0.20,   0.0,   0.0,   0.0
0.00998,   0.314,   1,   1.00e+25,   0.95,   0.60,   0.20,   0.0,   0.0,   0.0
0.0995,   0.177,   2,   1.00e+25,   0.85,   0.55,   0.20,   0.0,   0.0,   0.0
9.91,   0.314,   2,   1.00e+25,   0.85,   0.55,   0.20,   0.0,   0.0,   0.0
0.177,   0.314,   1,   1.00e+25,   0.80,   0.55,   0.20,   0.0,   0.0,   0.0
0.177,   3.14,   7,   1.00e+25,   1.0,   0.50,   0.20,   0.0,   0.0,   0.0
0.0177,   0.314,   1,   1.00e+25,   0.95,   0.50,   0.20,   0.0,   0.0,   0.0
0.0995,   0.177,   3,   1.00e+25,   0.85,   0.45,   0.20,   0.0,   0.0,   0.0
1.77,   0.177,   2,   1.00e+25,   0.85,   0.45,   0.20,   0.0,   0.0,   0.0
0.0177,   0.0560,   1,   1.00e+25,   0.45,   0.45,   0.20,   0.0,   0.0,   0.0
1.77,   0.314,   1,   1.00e+25,   0.70,   0.40,   0.20,   0.0,   0.0,   0.0
0.0560,   0.0995,   1,   1.00e+25,   0.60,   0.40,   0.20,   0.0,   0.0,   0.0
1.77,   0.0995,   3,   1.00e+25,   0.85,   0.35,   0.20,   0.0,   0.0,   0.0
1.77,   0.0315,   7,   1.00e+25,   0.90,   0.30,   0.20,   0.0,   0.0,   0.0
31.3,   0.0995,   1,   1.00e+25,   0.55,   0.30,   0.20,   0.0,   0.0,   0.0
0.0177,   0.0560,   1,   1.00e+25,   0.40,   0.30,   0.20,   0.0,   0.0,   0.0
0.00316,   0.559,   1,   1.00e+25,   1.0,   0.90,   0.15,   0.0,   0.0,   0.0
0.00561,   1.77,   1,   1.00e+25,   1.0,   0.80,   0.15,   0.0,   0.0,   0.0
0.0177,   0.559,   2,   1.00e+25,   0.95,   0.80,   0.15,   0.0,   0.0,   0.0
9.91,   0.559,   1,   1.00e+25,   1.0,   0.75,   0.15,   0.0,   0.0,   0.0
0.0177,   0.559,   1,   1.00e+25,   0.95,   0.75,   0.15,   0.0,   0.0,   0.0
0.00316,   0.993,   1,   1.00e+25,   0.90,   0.75,   0.15,   0.0,   0.0,   0.0
0.0177,   0.993,   1,   1.00e+25,   0.90,   0.75,   0.15,   0.0,   0.0,   0.0
9.91,   0.559,   1,   1.00e+25,   0.85,   0.75,   0.15,   0.0,   0.0,   0.0
0.00100,   0.314,   1,   1.00e+25,   0.95,   0.70,   0.15,   0.0,   0.0,   0.0
3.14,   0.993,   1,   1.00e+25,   0.90,   0.70,   0.15,   0.0,   0.0,   0.0
0.0560,   0.314,   1,   1.00e+25,   0.95,   0.65,   0.15,   0.0,   0.0,   0.0
1.77,   0.559,   3,   1.00e+25,   0.90,   0.65,   0.15,   0.0,   0.0,   0.0
0.314,   0.993,   1,   1.00e+25,   0.85,   0.65,   0.15,   0.0,   0.0,   0.0
0.00998,   0.314,   1,   1.00e+25,   1.0,   0.60,   0.15,   0.0,   0.0,   0.0
0.00561,   0.993,   1,   1.00e+25,   0.95,   0.60,   0.15,   0.0,   0.0,   0.0
17.6,   0.559,   1,   1.00e+25,   0.90,   0.60,   0.15,   0.0,   0.0,   0.0
0.0995,   0.314,   1,   1.00e+25,   0.85,   0.60,   0.15,   0.0,   0.0,   0.0
0.00316,   0.314,   1,   1.00e+25,   0.85,   0.60,   0.15,   0.0,   0.0,   0.0
9.91,   0.177,   5,   1.00e+25,   1.0,   0.55,   0.15,   0.0,   0.0,   0.0
0.0995,   0.559,   3,   1.00e+25,   1.0,   0.55,   0.15,   0.0,   0.0,   0.0
5.58,   0.314,   7,   1.00e+25,   1.0,   0.55,   0.15,   0.0,   0.0,   0.0
0.00561,   0.993,   1,   1.00e+25,   0.90,   0.55,   0.15,   0.0,   0.0,   0.0
0.314,   0.314,   1,   1.00e+25,   0.90,   0.55,   0.15,   0.0,   0.0,   0.0
3.14,   0.314,   1,   1.00e+25,   0.85,   0.55,   0.15,   0.0,   0.0,   0.0
0.993,   0.177,   2,   1.00e+25,   0.75,   0.50,   0.15,   0.0,   0.0,   0.0
3.14,   0.177,   1,   1.00e+25,   0.70,   0.50,   0.15,   0.0,   0.0,   0.0
9.91,   0.314,   1,   1.00e+25,   0.90,   0.45,   0.15,   0.0,   0.0,   0.0
0.0560,   0.177,   1,   1.00e+25,   0.85,   0.45,   0.15,   0.0,   0.0,   0.0
17.6,   0.314,   1,   1.00e+25,   0.85,   0.45,   0.15,   0.0,   0.0,   0.0
31.3,   0.0995,   1,   1.00e+25,   0.65,   0.45,   0.15,   0.0,   0.0,   0.0
0.00998,   0.559,   1,   1.00e+25,   1.0,   0.40,   0.15,   0.0,   0.0,   0.0
17.6,   0.177,   2,   1.00e+25,   0.85,   0.40,   0.15,   0.0,   0.0,   0.0
1.77,   0.0560,   7,   1.00e+25,   0.85,   0.35,   0.15,   0.0,   0.0,   0.0
0.00178,   0.177,   1,   1.00e+25,   0.70,   0.35,   0.15,   0.0,   0.0,   0.0
0.314,   0.0560,   3,   1.00e+25,   0.85,   0.30,   0.15,   0.0,   0.0,   0.0
0.00100,   0.177,   1,   1.00e+25,   0.70,   0.30,   0.15,   0.0,   0.0,   0.0
0.177,   0.0995,   1,   1.00e+25,   0.55,   0.30,   0.15,   0.0,   0.0,   0.0
0.177,   0.0560,   5,   1.00e+25,   0.80,   0.25,   0.15,   0.0,   0.0,   0.0
9.91,   0.177,   1,   1.00e+25,   0.65,   0.25,   0.15,   0.0,   0.0,   0.0
1.77,   0.0995,   1,   1.00e+25,   0.55,   0.25,   0.15,   0.0,   0.0,   0.0
3.14,   0.0560,   1,   1.00e+25,   0.30,   0.25,   0.15,   0.0,   0.0,   0.0
55.6,   0.0995,   1,   1.00e+25,   0.55,   0.20,   0.15,   0.0,   0.0,   0.0
31.3,   0.0560,   1,   1.00e+25,   0.25,   0.20,   0.15,   0.0,   0.0,   0.0
0.00998,   0.993,   2,   1.00e+25,   1.0,   0.90,   0.10,   0.0,   0.0,   0.0
0.00100,   0.993,   1,   1.00e+25,   0.95,   0.85,   0.10,   0.0,   0.0,   0.0
0.00100,   0.559,   1,   1.00e+25,   1.0,   0.80,   0.10,   0.0,   0.0,   0.0
0.559,   0.993,   1,   1.00e+25,   1.0,   0.80,   0.10,   0.0,   0.0,   0.0
1.77,   0.314,   3,   1.00e+25,   0.95,   0.80,   0.10,   0.0,   0.0,   0.0
55.6,   0.993,   1,   1.00e+25,   0.90,   0.80,   0.10,   0.0,   0.0,   0.0
9.91,   0.993,   1,   1.00e+25,   0.90,   0.80,   0.10,   0.0,   0.0,   0.0
0.177,   0.993,   2,   1.00e+25,   1.0,   0.75,   0.10,   0.0,   0.0,   0.0
3.14,   0.559,   1,   1.00e+25,   1.0,   0.75,   0.10,   0.0,   0.0,   0.0
0.00178,   0.559,   1,   1.00e+25,   0.90,   0.75,   0.10,   0.0,   0.0,   0.0
0.177,   0.559,   1,   1.00e+25,   0.90,   0.75,   0.10,   0.0,   0.0,   0.0
0.559,   0.559,   1,   1.00e+25,   0.90,   0.75,   0.10,   0.0,   0.0,   0.0
17.6,   0.559,   1,   1.00e+25,   1.0,   0.70,   0.10,   0.0,   0.0,   0.0
0.993,   0.559,   2,   1.00e+25,   0.95,   0.70,   0.10,   0.0,   0.0,   0.0
1.77,   0.993,   1,   1.00e+25,   0.95,   0.70,   0.10,   0.0,   0.0,   0.0
0.993,   0.177,   7,   1.00e+25,   1.0,   0.65,   0.10,   0.0,   0.0,   0.0
5.58,   0.559,   1,   1.00e+25,   1.0,   0.65,   0.10,   0.0,   0.0,   0.0
0.177,   5.58,   7,   1.00e+25,   1.0,   0.65,   0.10,   0.0,   0.0,   0.0
0.00100,   0.314,   1,   1.00e+25,   0.90,   0.65,   0.10,   0.0,   0.0,   0.0
0.0315,   0.993,   1,   1.00e+25,   0.90,   0.65,   0.10,   0.0,   0.0,   0.0
0.0995,   0.993,   1,   1.00e+25,   0.90,   0.65,   0.10,   0.0,   0.0,   0.0
31.3,   0.993,   1,   1.00e+25,   0.80,   0.65,   0.10,   0.0,   0.0,   0.0
0.0177,   0.993,   1,   1.00e+25,   0.95,   0.60,   0.10,   0.0,   0.0,   0.0
0.177,   5.58,   3,   1.00e+25,   0.95,   0.60,   0.10,   0.0,   0.0,   0.0
55.6,   1.77,   1,   1.00e+25,   0.95,   0.60,   0.10,   0.0,   0.0,   0.0
3.14,   0.0995,   5,   1.00e+25,   0.95,   0.60,   0.10,   0.0,   0.0,   0.0
0.559,   0.0560,   2,   1.00e+25,   0.80,   0.60,   0.10,   0.0,   0.0,   0.0
0.0995,   5.58,   5,   1.00e+25,   1.0,   0.55,   0.10,   0.0,   0.0,   0.0
0.177,   1.77,   1,   1.00e+25,   0.95,   0.55,   0.10,   0.0,   0.0,   0.0
0.00178,   0.993,   1,   1.00e+25,   0.85,   0.55,   0.10,   0.0,   0.0,   0.0
0.559,   0.177,   1,   1.00e+25,   0.80,   0.55,   0.10,   0.0,   0.0,   0.0
9.91,   0.177,   7,   1.00e+25,   1.0,   0.50,   0.10,   0.0,   0.0,   0.0
0.0995,   55.6,   5,   1.00e+25,   1.0,   0.50,   0.10,   0.0,   0.0,   0.0
31.3,   0.314,   1,   1.00e+25,   0.95,   0.50,   0.10,   0.0,   0.0,   0.0
3.14,   0.177,   3,   1.00e+25,   0.95,   0.50,   0.10,   0.0,   0.0,   0.0
0.0995,   0.314,   2,   1.00e+25,   0.90,   0.50,   0.10,   0.0,   0.0,   0.0
0.993,   0.314,   1,   1.00e+25,   0.80,   0.50,   0.10,   0.0,   0.0,   0.0
1.77,   0.177,   1,   1.00e+25,   0.80,   0.50,   0.10,   0.0,   0.0,   0.0
0.00316,   0.177,   1,   1.00e+25,   0.75,   0.50,   0.10,   0.0,   0.0,   0.0
3.14,   0.177,   1,   1.00e+25,   0.75,   0.50,   0.10,   0.0,   0.0,   0.0
0.0315,   1.77,   3,   1.00e+25,   1.0,   0.45,   0.10,   0.0,   0.0,   0.0
9.91,   0.314,   7,   1.00e+25,   1.0,   0.45,   0.10,   0.0,   0.0,   0.0
9.91,   0.314,   5,   1.00e+25,   1.0,   0.45,   0.10,   0.0,   0.0,   0.0
0.0995,   3.14,   5,   1.00e+25,   1.0,   0.45,   0.10,   0.0,   0.0,   0.0
17.6,   0.314,   5,   1.00e+25,   1.0,   0.45,   0.10,   0.0,   0.0,   0.0
31.3,   0.559,   2,   1.00e+25,   0.95,   0.45,   0.10,   0.0,   0.0,   0.0
5.58,   0.0560,   7,   1.00e+25,   0.95,   0.45,   0.10,   0.0,   0.0,   0.0
5.58,   0.993,   3,   1.00e+25,   0.90,   0.45,   0.10,   0.0,   0.0,   0.0
0.0560,   0.314,   2,   1.00e+25,   0.90,   0.45,   0.10,   0.0,   0.0,   0.0
0.00561,   0.559,   1,   1.00e+25,   0.80,   0.45,   0.10,   0.0,   0.0,   0.0
55.6,   0.314,   1,   1.00e+25,   0.80,   0.45,   0.10,   0.0,   0.0,   0.0
17.6,   0.0995,   7,   1.00e+25,   0.95,   0.40,   0.10,   0.0,   0.0,   0.0
31.3,   0.0995,   7,   1.00e+25,   0.95,   0.40,   0.10,   0.0,   0.0,   0.0
3.14,   0.0560,   5,   1.00e+25,   0.90,   0.40,   0.10,   0.0,   0.0,   0.0
0.0177,   0.314,   1,   1.00e+25,   0.90,   0.40,   0.10,   0.0,   0.0,   0.0
55.6,   0.993,   2,   1.00e+25,   0.90,   0.40,   0.10,   0.0,   0.0,   0.0
0.559,   0.314,   1,   1.00e+25,   0.80,   0.40,   0.10,   0.0,   0.0,   0.0
3.14,   0.177,   2,   1.00e+25,   0.80,   0.40,   0.10,   0.0,   0.0,   0.0
0.993,   0.0995,   2,   1.00e+25,   0.75,   0.40,   0.10,   0.0,   0.0,   0.0
31.3,   0.177,   1,   1.00e+25,   0.75,   0.40,   0.10,   0.0,   0.0,   0.0
0.0995,   0.177,   1,   1.00e+25,   0.75,   0.40,   0.10,   0.0,   0.0,   0.0
0.993,   0.0560,   2,   1.00e+25,   0.50,   0.40,   0.10,   0.0,   0.0,   0.0
0.0995,   9.91,   3,   1.00e+25,   1.0,   0.35,   0.10,   0.0,   0.0,   0.0
0.993,   0.0177,   5,   1.00e+25,   0.95,   0.35,   0.10,   0.0,   0.0,   0.0
0.993,   0.0995,   5,   1.00e+25,   0.95,   0.35,   0.10,   0.0,   0.0,   0.0
0.00100,   0.177,   1,   1.00e+25,   0.90,   0.35,   0.10,   0.0,   0.0,   0.0
5.58,   0.177,   1,   1.00e+25,   0.80,   0.35,   0.10,   0.0,   0.0,   0.0
17.6,   0.559,   3,   1.00e+25,   0.80,   0.35,   0.10,   0.0,   0.0,   0.0
0.0995,   0.177,   1,   1.00e+25,   0.75,   0.35,   0.10,   0.0,   0.0,   0.0
0.00561,   0.177,   1,   1.00e+25,   0.75,   0.35,   0.10,   0.0,   0.0,   0.0
0.177,   0.177,   1,   1.00e+25,   0.75,   0.35,   0.10,   0.0,   0.0,   0.0
55.6,   0.0995,   1,   1.00e+25,   0.65,   0.35,   0.10,   0.0,   0.0,   0.0
0.314,   0.0560,   5,   1.00e+25,   1.0,   0.30,   0.10,   0.0,   0.0,   0.0
0.993,   0.00998,   7,   1.00e+25,   0.95,   0.30,   0.10,   0.0,   0.0,   0.0
0.559,   0.0315,   5,   1.00e+25,   0.90,   0.30,   0.10,   0.0,   0.0,   0.0
55.6,   0.0995,   5,   1.00e+25,   0.90,   0.30,   0.10,   0.0,   0.0,   0.0
0.177,   0.177,   3,   1.00e+25,   0.85,   0.30,   0.10,   0.0,   0.0,   0.0
5.58,   0.0995,   5,   1.00e+25,   0.80,   0.30,   0.10,   0.0,   0.0,   0.0
0.0560,   0.177,   3,   1.00e+25,   0.75,   0.30,   0.10,   0.0,   0.0,   0.0
1.77,   0.0560,   3,   1.00e+25,   0.75,   0.30,   0.10,   0.0,   0.0,   0.0
0.0995,   0.0995,   1,   1.00e+25,   0.65,   0.30,   0.10,   0.0,   0.0,   0.0
0.0177,   0.0995,   1,   1.00e+25,   0.60,   0.30,   0.10,   0.0,   0.0,   0.0
0.00100,   0.0995,   1,   1.00e+25,   0.50,   0.30,   0.10,   0.0,   0.0,   0.0
0.993,   0.0995,   1,   1.00e+25,   0.45,   0.30,   0.10,   0.0,   0.0,   0.0
0.314,   0.177,   7,   1.00e+25,   1.0,   0.25,   0.10,   0.0,   0.0,   0.0
0.559,   0.0315,   7,   1.00e+25,   0.95,   0.25,   0.10,   0.0,   0.0,   0.0
1.77,   0.0560,   1,   1.00e+25,   0.55,   0.25,   0.10,   0.0,   0.0,   0.0
0.993,   0.0560,   1,   1.00e+25,   0.40,   0.25,   0.10,   0.0,   0.0,   0.0
9.91,   0.0995,   1,   1.00e+25,   0.45,   0.20,   0.10,   0.0,   0.0,   0.0
0.314,   0.0315,   1,   1.00e+25,   0.35,   0.20,   0.10,   0.0,   0.0,   0.0
9.91,   0.0560,   1,   1.00e+25,   0.30,   0.20,   0.10,   0.0,   0.0,   0.0
3.14,   0.0315,   7,   1.00e+25,   0.95,   0.15,   0.10,   0.0,   0.0,   0.0
0.314,   0.0995,   1,   1.00e+25,   0.75,   0.15,   0.10,   0.0,   0.0,   0.0
0.993,   0.0560,   1,   1.00e+25,   0.55,   0.15,   0.10,   0.0,   0.0,   0.0
0.993,   0.0315,   1,   1.00e+25,   0.40,   0.15,   0.10,   0.0,   0.0,   0.0
0.00561,   0.0560,   1,   1.00e+25,   0.25,   0.15,   0.10,   0.0,   0.0,   0.0
0.00561,   0.0315,   1,   1.00e+25,   0.20,   0.15,   0.10,   0.0,   0.0,   0.0
0.0560,   0.0177,   1,   1.00e+25,   0.20,   0.15,   0.10,   0.0,   0.0,   0.0
55.6,   0.0560,   2,   1.00e+25,   0.65,   0.10,   0.10,   0.0,   0.0,   0.0
0.0995,   0.0560,   1,   1.00e+25,   0.30,   0.10,   0.10,   0.0,   0.0,   0.0
0.0315,   0.0315,   1,   1.00e+25,   0.20,   0.10,   0.10,   0.0,   0.0,   0.0
0.993,   0.00316,   1,   1.00e+25,   0.10,   0.10,   0.10,   0.0,   0.0,   0.0
5.58,   0.00561,   1,   1.00e+25,   0.10,   0.10,   0.10,   0.0,   0.0,   0.0
0.0995,   0.993,   2,   1.00e+25,   1.0,   0.95,   0.050,   0.0,   0.0,   0.0
1.77,   1.77,   5,   1.00e+25,   1.0,   0.85,   0.050,   0.0,   0.0,   0.0
0.314,   0.993,   1,   1.00e+25,   0.95,   0.85,   0.050,   0.0,   0.0,   0.0
17.6,   0.993,   1,   1.00e+25,   1.0,   0.80,   0.050,   0.0,   0.0,   0.0
0.993,   55.6,   7,   1.00e+25,   1.0,   0.80,   0.050,   0.0,   0.0,   0.0
0.00178,   0.993,   2,   1.00e+25,   1.0,   0.80,   0.050,   0.0,   0.0,   0.0
31.3,   0.993,   1,   1.00e+25,   1.0,   0.80,   0.050,   0.0,   0.0,   0.0
0.0560,   0.993,   1,   1.00e+25,   0.90,   0.80,   0.050,   0.0,   0.0,   0.0
0.0995,   0.993,   1,   1.00e+25,   0.85,   0.80,   0.050,   0.0,   0.0,   0.0
1.77,   0.993,   2,   1.00e+25,   1.0,   0.75,   0.050,   0.0,   0.0,   0.0
9.91,   0.314,   3,   1.00e+25,   1.0,   0.75,   0.050,   0.0,   0.0,   0.0
0.00998,   0.993,   1,   1.00e+25,   0.90,   0.75,   0.050,   0.0,   0.0,   0.0
0.0560,   3.14,   3,   1.00e+25,   1.0,   0.70,   0.050,   0.0,   0.0,   0.0
0.00178,   0.559,   2,   1.00e+25,   0.95,   0.70,   0.050,   0.0,   0.0,   0.0
0.993,   0.993,   2,   1.00e+25,   0.95,   0.70,   0.050,   0.0,   0.0,   0.0
0.0315,   0.559,   1,   1.00e+25,   0.95,   0.70,   0.050,   0.0,   0.0,   0.0
0.0560,   1.77,   1,   1.00e+25,   0.80,   0.70,   0.050,   0.0,   0.0,   0.0
5.58,   1.77,   1,   1.00e+25,   1.0,   0.65,   0.050,   0.0,   0.0,   0.0
0.00998,   1.77,   2,   1.00e+25,   1.0,   0.65,   0.050,   0.0,   0.0,   0.0
0.00561,   0.314,   2,   1.00e+25,   0.95,   0.65,   0.050,   0.0,   0.0,   0.0
0.00998,   0.993,   1,   1.00e+25,   0.95,   0.65,   0.050,   0.0,   0.0,   0.0
1.77,   0.559,   1,   1.00e+25,   0.90,   0.65,   0.050,   0.0,   0.0,   0.0
9.91,   0.993,   1,   1.00e+25,   0.85,   0.65,   0.050,   0.0,   0.0,   0.0
1.77,   0.177,   5,   1.00e+25,   1.0,   0.60,   0.050,   0.0,   0.0,   0.0
1.77,   17.6,   7,   1.00e+25,   0.95,   0.60,   0.050,   0.0,   0.0,   0.0
0.314,   3.14,   2,   1.00e+25,   0.90,   0.60,   0.050,   0.0,   0.0,   0.0
0.0177,   1.77,   1,   1.00e+25,   0.90,   0.60,   0.050,   0.0,   0.0,   0.0
0.00100,   0.993,   1,   1.00e+25,   0.90,   0.60,   0.050,   0.0,   0.0,   0.0
0.177,   0.314,   1,   1.00e+25,   0.90,   0.60,   0.050,   0.0,   0.0,   0.0
9.91,   0.559,   2,   1.00e+25,   0.90,   0.60,   0.050,   0.0,   0.0,   0.0
0.177,   0.993,   1,   1.00e+25,   0.85,   0.60,   0.050,   0.0,   0.0,   0.0
5.58,   0.993,   7,   1.00e+25,   0.80,   0.60,   0.050,   0.0,   0.0,   0.0
0.314,   1.77,   1,   1.00e+25,   0.75,   0.60,   0.050,   0.0,   0.0,   0.0
5.58,   0.314,   5,   1.00e+25,   1.0,   0.55,   0.050,   0.0,   0.0,   0.0
31.3,   0.559,   5,   1.00e+25,   1.0,   0.55,   0.050,   0.0,   0.0,   0.0
3.14,   0.314,   3,   1.00e+25,   0.95,   0.55,   0.050,   0.0,   0.0,   0.0
5.58,   1.77,   7,   1.00e+25,   0.95,   0.55,   0.050,   0.0,   0.0,   0.0
5.58,   0.559,   1,   1.00e+25,   0.90,   0.55,   0.050,   0.0,   0.0,   0.0
0.00178,   0.993,   1,   1.00e+25,   0.80,   0.55,   0.050,   0.0,   0.0,   0.0
0.0315,   0.177,   1,   1.00e+25,   0.80,   0.55,   0.050,   0.0,   0.0,   0.0
55.6,   0.993,   1,   1.00e+25,   0.80,   0.55,   0.050,   0.0,   0.0,   0.0
55.6,   1.77,   1,   1.00e+25,   0.75,   0.55,   0.050,   0.0,   0.0,   0.0
3.14,   0.559,   3,   1.00e+25,   1.0,   0.50,   0.050,   0.0,   0.0,   0.0
17.6,   0.314,   7,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
0.00561,   1.77,   1,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
31.3,   0.177,   7,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
0.993,   55.6,   5,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
3.14,   0.0560,   7,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
17.6,   0.177,   7,   1.00e+25,   0.95,   0.50,   0.050,   0.0,   0.0,   0.0
31.3,   0.559,   3,   1.00e+25,   0.90,   0.50,   0.050,   0.0,   0.0,   0.0
0.177,   1.77,   1,   1.00e+25,   0.90,   0.50,   0.050,   0.0,   0.0,   0.0
1.77,   0.0995,   2,   1.00e+25,   0.85,   0.50,   0.050,   0.0,   0.0,   0.0
3.14,   0.0995,   2,   1.00e+25,   0.85,   0.50,   0.050,   0.0,   0.0,   0.0
0.0560,   0.559,   1,   1.00e+25,   0.80,   0.50,   0.050,   0.0,   0.0,   0.0
0.0995,   3.14,   1,   1.00e+25,   0.80,   0.50,   0.050,   0.0,   0.0,   0.0
3.14,   1.77,   1,   1.00e+25,   0.80,   0.50,   0.050,   0.0,   0.0,   0.0
0.00316,   3.14,   1,   1.00e+25,   0.75,   0.50,   0.050,   0.0,   0.0,   0.0
0.0560,   0.0995,   1,   1.00e+25,   0.70,   0.50,   0.050,   0.0,   0.0,   0.0
